path,n_objects,response
data/vlm/2D/counting_control/images/nObjects=9_trial=52.png,9,[5].
data/vlm/2D/counting_control/images/nObjects=14_trial=60.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=75.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=33.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=19.png,12,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=2.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=91.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=73.png,17,"[1,2,3"
data/vlm/2D/counting_control/images/nObjects=10_trial=85.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=85.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=17_trial=11.png,17,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=41.png,15,[5].
data/vlm/2D/counting_control/images/nObjects=7_trial=94.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=38.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=12.png,18,[13]
data/vlm/2D/counting_control/images/nObjects=13_trial=45.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=73.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=9_trial=88.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=60.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=56.png,13,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=56.png,19,[13].
data/vlm/2D/counting_control/images/nObjects=4_trial=74.png,4,"[left arrow, cloud,"
data/vlm/2D/counting_control/images/nObjects=19_trial=96.png,19,[16].
data/vlm/2D/counting_control/images/nObjects=17_trial=96.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=66.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=33.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=18.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=8.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=20_trial=68.png,20,[13]
data/vlm/2D/counting_control/images/nObjects=3_trial=91.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=25.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=11_trial=30.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=89.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=50.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=20_trial=45.png,20,[16]
data/vlm/2D/counting_control/images/nObjects=17_trial=54.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=5_trial=39.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=55.png,5,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=56.png,11,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=88.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=25.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=11_trial=16.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=26.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=92.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=1_trial=86.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=4_trial=26.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=98.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=56.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=24.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=5_trial=78.png,5,[4]
data/vlm/2D/counting_control/images/nObjects=17_trial=62.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=27.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=28.png,19,[15]
data/vlm/2D/counting_control/images/nObjects=15_trial=77.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=21.png,3,[1].
data/vlm/2D/counting_control/images/nObjects=1_trial=42.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=7.png,18,[15]
data/vlm/2D/counting_control/images/nObjects=19_trial=75.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=16_trial=45.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=6_trial=65.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=70.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=47.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=11_trial=1.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=55.png,3,[2].
data/vlm/2D/counting_control/images/nObjects=20_trial=27.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=2_trial=20.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=13_trial=81.png,13,[1]
data/vlm/2D/counting_control/images/nObjects=8_trial=28.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=66.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=76.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=36.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=7.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=81.png,14,[13]
data/vlm/2D/counting_control/images/nObjects=12_trial=31.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=70.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=38.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=91.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=98.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=12.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=19_trial=98.png,19,[13]
data/vlm/2D/counting_control/images/nObjects=12_trial=46.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=91.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=8.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=56.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=38.png,19,[16].
data/vlm/2D/counting_control/images/nObjects=18_trial=88.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=5_trial=47.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=8.png,10,[1] [3]
data/vlm/2D/counting_control/images/nObjects=9_trial=40.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=5.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=80.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=7_trial=52.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=74.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=20.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=40.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=14.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=84.png,15,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=1_trial=32.png,1,1.
data/vlm/2D/counting_control/images/nObjects=9_trial=56.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=21.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=81.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=1_trial=39.png,1,1.
data/vlm/2D/counting_control/images/nObjects=2_trial=88.png,2,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=39.png,2,1.
data/vlm/2D/counting_control/images/nObjects=10_trial=64.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=3_trial=58.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=13.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=32.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=17_trial=14.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=93.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=14_trial=36.png,14,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=13_trial=67.png,13,[5].
data/vlm/2D/counting_control/images/nObjects=8_trial=58.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=94.png,2,[5].
data/vlm/2D/counting_control/images/nObjects=17_trial=34.png,17,[16]
data/vlm/2D/counting_control/images/nObjects=9_trial=64.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=18.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=48.png,3,[left]
data/vlm/2D/counting_control/images/nObjects=4_trial=65.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=92.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=12_trial=55.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=77.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=27.png,14,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=11_trial=42.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=72.png,14,"[1,4,5"
data/vlm/2D/counting_control/images/nObjects=1_trial=48.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=1.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=20_trial=1.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=67.png,3,"[+, x,"
data/vlm/2D/counting_control/images/nObjects=15_trial=59.png,15,[11]
data/vlm/2D/counting_control/images/nObjects=10_trial=40.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=55.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=74.png,7,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=29.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=70.png,2,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=30.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=4.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=1.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=74.png,17,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=22.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=33.png,10,[5].
data/vlm/2D/counting_control/images/nObjects=17_trial=38.png,17,[14]
data/vlm/2D/counting_control/images/nObjects=8_trial=60.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=83.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=5.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=97.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=14_trial=20.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=54.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=74.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=95.png,13,[1] [3]
data/vlm/2D/counting_control/images/nObjects=14_trial=39.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=48.png,13,[5].
data/vlm/2D/counting_control/images/nObjects=16_trial=8.png,16,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=7.png,9,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=15.png,13,[1] [3]
data/vlm/2D/counting_control/images/nObjects=20_trial=46.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=17_trial=42.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=7_trial=15.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=7.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=9.png,20,[15]
data/vlm/2D/counting_control/images/nObjects=6_trial=30.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=8.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=15_trial=76.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=57.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=94.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=50.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=78.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=8_trial=65.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=97.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=8_trial=19.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=86.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=55.png,2,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=57.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=37.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=9.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=95.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=20.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=2_trial=92.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=16_trial=90.png,16,[13]
data/vlm/2D/counting_control/images/nObjects=11_trial=65.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=63.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=1_trial=81.png,1,1.
data/vlm/2D/counting_control/images/nObjects=17_trial=17.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=6.png,3,[down].
data/vlm/2D/counting_control/images/nObjects=8_trial=23.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=30.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=77.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=18_trial=17.png,18,[13]
data/vlm/2D/counting_control/images/nObjects=14_trial=26.png,14,[1] * [2
data/vlm/2D/counting_control/images/nObjects=16_trial=60.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=17_trial=59.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=5_trial=64.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=82.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=15_trial=82.png,15,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=64.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=5_trial=42.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=4.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=8_trial=3.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=55.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=4_trial=49.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=51.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=20_trial=54.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=10_trial=27.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=29.png,17,[15]
data/vlm/2D/counting_control/images/nObjects=16_trial=27.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=7_trial=96.png,7,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=89.png,1,1.
data/vlm/2D/counting_control/images/nObjects=11_trial=58.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=93.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=1_trial=33.png,1,1.
data/vlm/2D/counting_control/images/nObjects=20_trial=30.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=10_trial=97.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=64.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=2_trial=99.png,2,[2]
data/vlm/2D/counting_control/images/nObjects=9_trial=78.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=3_trial=29.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=88.png,3,[X]
data/vlm/2D/counting_control/images/nObjects=5_trial=49.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=90.png,20,[13]
data/vlm/2D/counting_control/images/nObjects=20_trial=77.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=5_trial=5.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=25.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=7.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=99.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=49.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=43.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=86.png,5,"[x], [+],"
data/vlm/2D/counting_control/images/nObjects=1_trial=31.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=2_trial=80.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=12_trial=1.png,12,[1] [5]
data/vlm/2D/counting_control/images/nObjects=12_trial=98.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=78.png,7,[down].
data/vlm/2D/counting_control/images/nObjects=18_trial=18.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=40.png,3,[1].
data/vlm/2D/counting_control/images/nObjects=19_trial=84.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=16_trial=11.png,16,[1] [3]
data/vlm/2D/counting_control/images/nObjects=8_trial=7.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=14_trial=61.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=48.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=14.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=13_trial=23.png,13,[5].
data/vlm/2D/counting_control/images/nObjects=12_trial=54.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=16.png,15,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=99.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=9.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=1.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=88.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=33.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=33.png,9,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=92.png,4,"[right, left, star"
data/vlm/2D/counting_control/images/nObjects=18_trial=86.png,18,[16].
data/vlm/2D/counting_control/images/nObjects=5_trial=6.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=38.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=11_trial=78.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=55.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=8_trial=9.png,8,[5].
data/vlm/2D/counting_control/images/nObjects=14_trial=70.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=58.png,1,1.
data/vlm/2D/counting_control/images/nObjects=9_trial=79.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=61.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=61.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=6_trial=28.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=5.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=17_trial=33.png,17,[10].
data/vlm/2D/counting_control/images/nObjects=7_trial=77.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=12.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=8_trial=84.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=85.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=4_trial=25.png,4,"[1,2,3"
data/vlm/2D/counting_control/images/nObjects=3_trial=69.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=75.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=11_trial=85.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=68.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=19_trial=17.png,19,[13]
data/vlm/2D/counting_control/images/nObjects=6_trial=95.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=34.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=27.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=10_trial=93.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=20_trial=48.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=19_trial=30.png,19,[13]
data/vlm/2D/counting_control/images/nObjects=20_trial=18.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=38.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=31.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=78.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=11_trial=66.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=15.png,18,[16]
data/vlm/2D/counting_control/images/nObjects=20_trial=64.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=12_trial=39.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=72.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=2.png,1,1.
data/vlm/2D/counting_control/images/nObjects=11_trial=73.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=4.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=7_trial=97.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=3.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=14.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=30.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=2_trial=12.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=1_trial=93.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=14_trial=78.png,14,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=2_trial=18.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=2_trial=15.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=6_trial=44.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=71.png,19,[16].
data/vlm/2D/counting_control/images/nObjects=6_trial=17.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=60.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=6.png,18,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=47.png,16,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=15_trial=36.png,15,[1] [5]
data/vlm/2D/counting_control/images/nObjects=2_trial=98.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=4_trial=0.png,4,[4]
data/vlm/2D/counting_control/images/nObjects=17_trial=97.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=16_trial=58.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=29.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=61.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=49.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=12.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=44.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=59.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=23.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=94.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=47.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=5.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=80.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=35.png,13,[1]
data/vlm/2D/counting_control/images/nObjects=7_trial=81.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=99.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=96.png,3,[right].
data/vlm/2D/counting_control/images/nObjects=10_trial=17.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=18.png,4,[3]
data/vlm/2D/counting_control/images/nObjects=14_trial=11.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=17_trial=22.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=15_trial=89.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=60.png,5,[00]
data/vlm/2D/counting_control/images/nObjects=16_trial=49.png,16,[16].
data/vlm/2D/counting_control/images/nObjects=19_trial=88.png,19,[15]
data/vlm/2D/counting_control/images/nObjects=15_trial=49.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=12_trial=12.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=20_trial=40.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=5_trial=90.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=87.png,5,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=2.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=8_trial=67.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=74.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=19_trial=23.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=6_trial=84.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=1.png,1,[2].
data/vlm/2D/counting_control/images/nObjects=11_trial=87.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=25.png,1,1.
data/vlm/2D/counting_control/images/nObjects=4_trial=10.png,4,[0]
data/vlm/2D/counting_control/images/nObjects=3_trial=92.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=36.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=43.png,1,[5].
data/vlm/2D/counting_control/images/nObjects=9_trial=11.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=33.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=35.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=95.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=23.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=72.png,16,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=73.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=37.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=19_trial=37.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=9_trial=37.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=8.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=6.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=50.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=85.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=49.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=91.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=67.png,1,[2].
data/vlm/2D/counting_control/images/nObjects=2_trial=89.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=12_trial=10.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=30.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=28.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=27.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=50.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=63.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=14_trial=62.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=6_trial=19.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=63.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=18_trial=52.png,18,[16].
data/vlm/2D/counting_control/images/nObjects=14_trial=84.png,14,[1] [2]
