path,popout,n_objects,response,answer
data/vlm/2D/disjunctive_search_control/images/uniform-25_61.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_54.png,True,10,True.,
data/vlm/2D/disjunctive_search_control/images/popout-25_31.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_76.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_72.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_77.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_95.png,True,10,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-10_60.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_95.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_6.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_49.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_81.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_87.png,True,5,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-10_24.png,True,10,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-10_19.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_20.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_59.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-5_28.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_8.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_9.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_18.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_74.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_78.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_61.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-15_4.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_14.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_85.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_18.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_77.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_99.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_56.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_17.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_39.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_98.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_50.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_80.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_27.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-35_11.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_18.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_47.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_50.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_53.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_8.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_98.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_42.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-35_18.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_26.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_53.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_98.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-10_59.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_68.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_71.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_33.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-30_9.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_71.png,True,15,True.,
data/vlm/2D/disjunctive_search_control/images/popout-50_25.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-10_30.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_57.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_92.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_79.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_6.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_55.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_1.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_33.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_24.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_21.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_34.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_17.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_54.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_91.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_38.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_33.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_71.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_43.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_97.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_41.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_96.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_19.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_39.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_20.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_44.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_18.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_66.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_9.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_21.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_64.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_63.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_76.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_1.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_54.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_44.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_23.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_91.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_71.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_30.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_56.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_27.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_23.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_35.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_77.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_44.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_3.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_40.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_3.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_84.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_56.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_24.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_68.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_37.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_31.png,True,35,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-15_78.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_13.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-35_58.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_92.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_38.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_93.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-35_97.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_29.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_40.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_81.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_11.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_53.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_80.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_68.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_12.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_10.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_43.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_88.png,True,10,[false].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_9.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_27.png,True,5,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-25_95.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_72.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_75.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_28.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_59.png,True,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_99.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_26.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_83.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_32.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_26.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_0.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_34.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_6.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-10_0.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_88.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_35.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_47.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_94.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_22.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_10.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_22.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_16.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_85.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_38.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-30_11.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_99.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_74.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_72.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_42.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_48.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-10_77.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_89.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_4.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_46.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_94.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-40_58.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_35.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_97.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_20.png,False,40,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-25_54.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_42.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_4.png,True,5,[false].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_31.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_97.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_58.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_93.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_93.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_36.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-5_66.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_91.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_93.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_41.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_72.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_2.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_32.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_6.png,True,35,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-30_1.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_23.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_65.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_61.png,True,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_60.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_70.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_31.png,True,15,[false].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_18.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_88.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_76.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_89.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_17.png,True,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_52.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_44.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_64.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-5_43.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_56.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-25_45.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_91.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_51.png,True,15,True.,
data/vlm/2D/disjunctive_search_control/images/popout-40_50.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_53.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_31.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_51.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_23.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_49.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_92.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_67.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_97.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_27.png,False,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-30_57.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_4.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_90.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_48.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_66.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-30_4.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_67.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_16.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_95.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_96.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_45.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_30.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_30.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_9.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_92.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-45_57.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-40_4.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-5_20.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_25.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_85.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_54.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_88.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-15_54.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_88.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_29.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_52.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_39.png,True,35,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_78.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_85.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_84.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-20_6.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_78.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_22.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_95.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_40.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_98.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-30_74.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_7.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_9.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_1.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_12.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_52.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_67.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_60.png,True,30,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-10_26.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_99.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_57.png,True,5,[false].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_24.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_60.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_91.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_94.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_80.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_53.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-10_66.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_10.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_40.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_32.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_74.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_97.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_1.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_6.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_69.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_10.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_11.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_84.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-5_95.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_70.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_50.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_60.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_6.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_61.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_26.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_36.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_8.png,True,35,True.,
data/vlm/2D/disjunctive_search_control/images/popout-35_42.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_46.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_80.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_47.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_9.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_72.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_98.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_20.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_69.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_76.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_78.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_7.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_13.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_87.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_76.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-25_82.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_68.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_27.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_45.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_2.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_58.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_97.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_73.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_38.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_81.png,False,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-20_10.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_23.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-25_84.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_65.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_14.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_29.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_34.png,True,15,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-40_11.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_7.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_52.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_14.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-50_57.png,True,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_56.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_40.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_39.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_96.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-25_22.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_85.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_61.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_60.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-10_15.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_35.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_35.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-5_70.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_23.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_78.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_61.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_22.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_29.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_93.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_72.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_35.png,True,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_7.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-45_2.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-15_82.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_82.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-50_45.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_24.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_75.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_8.png,False,5,[true].,
